x,		b	c	d	136528.01777777777
y,		b	c	d	133084.36333333334
z,		b	c	d	120218.9088888889
 ,		b	c	d	113569.55111111111
,,		c	d	e	129021.98666666666
.,		b	c	d	113611.84
-,		b	c	d	129021.98666666666
a.		c	d	e	125218.56666666665
b.		c	d	e	120603.69999999998
c.		b	d	e	121801.37555555554
d.		b	c	e	117905.60888888888
e.		b	c	d	114025.09333333331
f.		b	c	d	103758.64444444442
g.		b	c	d	102648.35555555554
h.		b	c	d	97345.9322222222
i.		b	c	d	112659.3922222222
j.		b	c	d	137908.19333333333
k.		b	c	d	136424.69999999998
l.		b	c	d	136834.4622222222
m.		b	c	d	135249.12444444443
n.		b	c	d	134913.0522222222
o.		b	c	d	133259.14222222223
p.		b	c	d	139350.20777777777
r.		b	c	d	138761.52666666667
q.		b	c	d	140034.0611111111
s.		b	c	d	135025.65333333332
t.		b	c	d	135723.37777777776
u.		b	c	d	135957.30555555553
v.		b	c	d	139460.21777777775
w.		b	c	d	137108.90555555554
x.		b	c	d	137402.20555555556
y.		b	c	d	132253.53999999998
z.		b	c	d	119388.08555555556
 .		b	c	d	112738.72777777778
,.		b	c	d	112737.65222222221
..		c	d	e	129896.17444444443
-.		b	c	d	129896.17444444443
a-		c	d	e	40147.68444444445
b-		c	d	e	35532.81777777778
c-		b	d	e	36730.49333333334
d-		b	c	e	32834.72666666667
e-		b	c	d	28954.21111111111
f-		b	c	d	18687.762222222223
g-		b	c	d	17577.473333333335
h-		b	c	d	12275.050000000001
i-		b	c	d	27588.510000000002
j-		b	c	d	52837.31111111112
k-		b	c	d	51353.81777777779
l-		b	c	d	51763.58000000001
m-		b	c	d	50178.24222222223
n-		b	c	d	49842.17000000001
o-		b	c	d	48188.26000000002
p-		b	c	d	54279.32555555557
r-		b	c	d	53690.64444444446
q-		b	c	d	54963.178888888906
s-		b	c	d	49954.77111111112
t-		b	c	d	50652.495555555564
u-		b	c	d	50886.42333333334
v-		b	c	d	54389.33555555556
w-		b	c	d	52038.023333333345
x-		b	c	d	52331.32333333335
y-		b	c	d	48887.668888888904
z-		b	c	d	53180.73666666668
 -		b	c	d	46531.378888888896
,-		b	c	d	44825.29222222223
.-		b	c	d	46573.66777777779
--		c	d	e	44825.29222222223
aa		d	e	f	0.029240593875713695
ba		d	e	f	0.02265050408820334
ca		d	e	f	0.02271785591642035
da		c	e	f	0.02219453389058444
ea		c	d	f	0.021648241094187594
fa		c	d	e	0.013010860498855152
ga		c	d	e	0.013492399035077384
ha		c	d	e	0.011799270125966467
ia		c	d	e	0.023468633189770917
ja		c	d	e	0.03417359226071066
ka		c	d	e	0.033915435416426006
la		c	d	e	0.0345926360328382
ma		c	d	e	0.031137083302854744
na		c	d	e	0.032078862376105105
oa		c	d	e	0.031279783489244185
pa		c	d	e	0.03379398737754392
ra		c	d	e	0.035428596924363544
qa		c	d	e	0.034672527204429274
sa		c	d	e	0.0318948735158871
ta		c	d	e	0.032990614813318705
ua		c	d	e	0.03305819904244636
va		c	d	e	0.034585153219654066
wa		c	d	e	0.03439430791290071
xa		c	d	e	0.031727521573411875
ya		c	d	e	0.03051354544786115
za		c	d	e	0.0318785233687193
 a		c	d	e	0.067727711192918
,a		c	d	e	0.06705124810401539
.a		c	d	e	0.06739016166974603
-a		c	d	e	0.029240593875713695
ab		d	e	f	0.029240593875713695
bb		d	e	f	0.02265050408820334
cb		d	e	f	0.029034328901799092
db		c	e	f	0.028511006875963182
eb		c	d	f	0.02137462429205598
fb		c	d	e	0.006420770711344794
gb		c	d	e	0.0069023092475670265
hb		c	d	e	0.005209180338456107
ib		c	d	e	0.016878543402260564
jb		c	d	e	0.0275835024732003
kb		c	d	e	0.02732534562891565
lb		c	d	e	0.028002546245327848
mb		c	d	e	0.02454699351534439
nb		c	d	e	0.025488772588594753
ob		c	d	e	0.02468969370173383
pb		c	d	e	0.02720389759003357
rb		c	d	e	0.028838507136853188
qb		c	d	e	0.02808243741691891
sb		c	d	e	0.02530478372837675
tb		c	d	e	0.026400525025808353
ub		c	d	e	0.026468109254936006
vb		c	d	e	0.02799506343214371
wb		c	d	e	0.02780421812539035
xb		c	d	e	0.02513743178590152
yb		c	d	e	0.023923455660350795
zb		c	d	e	0.025288433581208938
 b		c	d	e	0.06113762140540764
,b		c	d	e	0.06046115831650503
.b		c	d	e	0.06080007188223567
-b		c	d	e	0.02265050408820334
ac		d	e	f	0.02768576975623585
bc		d	e	f	0.027412152954104235
cc		d	e	f	0.02271785591642035
dc		b	e	f	0.02728335651261586
ec		b	d	f	0.019797765447035612
fc		b	d	e	0.007109870980540411
gc		b	d	e	0.007665478615081086
hc		b	d	e	0.005179264015994572
ic		b	d	e	0.01639543525695583
jc		b	d	e	0.028686565707846758
kc		b	d	e	0.02833777049899347
lc		b	d	e	0.028221885425430072
mc		b	d	e	0.025174205336005485
nc		b	d	e	0.024983004852147866
oc		b	d	e	0.024025308827291817
pc		b	d	e	0.027808449819552508
rc		b	d	e	0.028604654494112213
qc		b	d	e	0.02916284106042321
sc		b	d	e	0.024934973538782816
tc		b	d	e	0.025350927101949628
uc		b	d	e	0.026891384755317667
vc		b	d	e	0.02891684993765289
wc		b	d	e	0.028476749128335775
xc		b	d	e	0.02621783542940582
yc		b	d	e	0.024618646254438374
zc		b	d	e	0.026391496815855394
 c		b	d	e	0.06120497323362465
,c		b	d	e	0.06052851014472204
.c		b	d	e	0.06086742371045269
-c		b	d	e	0.02271785591642035
ad		c	e	f	0.024123062136705217
bd		c	e	f	0.027653883211020615
cd		b	e	f	0.027202570144195987
dd		c	e	f	0.02219453389058444
ed		b	c	f	0.019240946634293897
fd		b	c	e	0.006553052167798697
gd		b	c	e	0.007108659802339372
hd		b	c	e	0.00465594199015866
id		b	c	e	0.01587211323111992
jd		b	c	e	0.028163243682010845
kd		b	c	e	0.027814448473157553
ld		b	c	e	0.027698563399594155
md		b	c	e	0.024650883310169576
nd		b	c	e	0.02445968282631195
od		b	c	e	0.023501986801455904
pd		b	c	e	0.027285127793716595
rd		b	c	e	0.0280813324682763
qd		b	c	e	0.028639519034587297
sd		b	c	e	0.024411651512946903
td		b	c	e	0.024827605076113715
ud		b	c	e	0.026368062729481757
vd		b	c	e	0.028393527911816974
wd		b	c	e	0.02795342710249986
xd		b	c	e	0.025694513403569905
yd		b	c	e	0.02409532422860246
zd		b	c	e	0.02586817479001948
 d		b	c	e	0.060681651207788734
,d		b	c	e	0.060005188118886124
.d		b	c	e	0.06034410168461678
-d		b	c	e	0.02219453389058444
ae		c	d	f	0.024106493260507202
be		c	d	f	0.0276373143348226
ce		b	d	f	0.027186001267997976
de		b	c	f	0.021212331063661802
ee		c	d	f	0.021648241094187594
fe		b	c	d	0.020390852875801665
ge		b	c	d	0.020946460510342338
he		b	c	d	0.018493742698161626
ie		b	c	d	0.015325820434723074
je		b	c	d	0.027616950885614
ke		b	c	d	0.027268155676760712
le		b	c	d	0.027152270603197314
me		b	c	d	0.024104590513772728
ne		b	c	d	0.023913390029915108
oe		b	c	d	0.02295569400505906
pe		b	c	d	0.02673883499731975
re		b	c	d	0.027535039671879456
qe		b	c	d	0.028093226238190452
se		b	c	d	0.02386535871655006
te		b	c	d	0.02428131227971687
ue		b	c	d	0.02582176993308491
ve		b	c	d	0.027847235115420133
we		b	c	d	0.027407134306103018
xe		b	c	d	0.02514822060717306
ye		b	c	d	0.023549031432205617
ze		b	c	d	0.025321881993622637
 e		b	c	d	0.06013535841139189
,e		b	c	d	0.05945889532248928
.e		b	c	d	0.05979780888821993
-e		b	c	d	0.021648241094187594
af		c	d	e	0.00961613131679474
bf		c	d	e	0.006830479405731397
cf		b	d	e	0.00637916633890677
df		b	c	e	0.006258477482950619
ef		b	c	d	0.018124893761585683
ff		c	d	e	0.013010860498855152
gf		b	c	d	0.028712653502703855
hf		b	c	d	0.026259935690523144
if		b	c	d	0.023092013427084588
jf		b	c	d	0.01897957029028156
kf		b	c	d	0.01863077508142827
lf		b	c	d	0.01851489000786487
mf		b	c	d	0.015467209918440283
nf		b	c	d	0.015276009434582656
of		b	c	d	0.014318313409726616
pf		b	c	d	0.01810145440198731
rf		b	c	d	0.01889765907654702
qf		b	c	d	0.019455845642858013
sf		b	c	d	0.015227978121217624
tf		b	c	d	0.015643931684384434
uf		b	c	d	0.017184389337752473
vf		b	c	d	0.01920985452008769
wf		b	c	d	0.018769753710770574
xf		b	c	d	0.016510840011840618
yf		b	c	d	0.014911650836873173
zf		b	c	d	0.016684501398290193
 f		b	c	d	0.05149797781605945
,f		b	c	d	0.05082151472715684
.f		b	c	d	0.051160428292887486
-f		b	c	d	0.013010860498855152
ag		c	d	e	0.009687961158630371
bg		c	d	e	0.0069023092475670265
cg		b	d	e	0.0063664481410657245
dg		b	c	e	0.006655467979496176
eg		b	c	d	0.018521884258131234
fg		b	c	d	0.028554036364708737
gg		c	d	e	0.013492399035077384
hg		b	c	d	0.026651194116582146
ig		b	c	d	0.02348327185314359
jg		b	c	d	0.019370828716340563
kg		b	c	d	0.0191123136176505
lg		b	c	d	0.0189964285440871
mg		b	c	d	0.015948748454662515
ng		b	c	d	0.015757547970804888
og		b	c	d	0.014799851945948846
pg		b	c	d	0.01858299293820954
rg		b	c	d	0.01937919761276925
qg		b	c	d	0.019937384179080246
sg		b	c	d	0.015709516657439856
tg		b	c	d	0.016125470220606664
ug		b	c	d	0.017665927873974703
vg		b	c	d	0.01969139305630992
wg		b	c	d	0.019251292246992804
xg		b	c	d	0.01699237854806285
yg		b	c	d	0.015393189373095405
zg		b	c	d	0.017166039934512423
 g		b	c	d	0.05197951635228168
,g		b	c	d	0.05130305326337907
.g		b	c	d	0.051641966829109716
-g		b	c	d	0.013492399035077384
ah		c	d	e	0.010043375721452459
bh		c	d	e	0.007257723810389114
ch		b	d	e	0.006721862703887813
dh		b	c	e	0.004995835857291057
eh		b	c	d	0.016862252135926122
fh		b	c	d	0.026894404242503618
gh		b	c	d	0.02744427980655774
hh		c	d	e	0.011799270125966467
ih		b	c	d	0.023664709120338617
jh		b	c	d	0.019552265983535592
kh		b	c	d	0.01929375088484553
lh		b	c	d	0.017303299634976187
mh		b	c	d	0.014255619545551598
nh		b	c	d	0.014064419061693973
oh		b	c	d	0.01310672303683793
ph		b	c	d	0.016889864029098624
rh		b	c	d	0.017686068703658336
qh		b	c	d	0.018244255269969326
sh		b	c	d	0.014016387748328939
th		b	c	d	0.014432341311495747
uh		b	c	d	0.015972798964863786
vh		b	c	d	0.017998264147199003
wh		b	c	d	0.017558163337881887
xh		b	c	d	0.015299249638951936
yh		b	c	d	0.013700060463984488
zh		b	c	d	0.015472911025401508
 h		b	c	d	0.050286387443170766
,h		b	c	d	0.049609924354268156
.h		b	c	d	0.0499488379199988
-h		b	c	d	0.011799270125966467
ai		c	d	e	0.022883335054932914
bi		c	d	e	0.02009768314386957
ci		b	d	e	0.019561822037368268
di		b	c	e	0.01666519892109551
ei		b	c	d	0.014147521695330763
fi		b	c	d	0.02417967380190826
gi		b	c	d	0.024729549365962382
hi		b	c	d	0.024117900943181815
ii		c	d	e	0.023468633189770917
ji		b	c	d	0.02940886175596726
ki		b	c	d	0.0291503466572772
li		b	c	d	0.02715989540740785
mi		b	c	d	0.02592498260935605
ni		b	c	d	0.02573378212549843
oi		b	c	d	0.024776086100642383
pi		b	c	d	0.028559227092903074
ri		b	c	d	0.02935543176746278
qi		b	c	d	0.029913618333773775
si		b	c	d	0.02568575081213338
ti		b	c	d	0.026101704375300194
ui		b	c	d	0.027642162028668232
vi		b	c	d	0.029667627211003456
wi		b	c	d	0.02922752640168634
xi		b	c	d	0.026968612702756384
yi		b	c	d	0.02536942352778894
zi		b	c	d	0.02714227408920596
 i		b	c	d	0.061955750506975216
,i		b	c	d	0.061279287418072606
.i		b	c	d	0.06161820098380325
-i		b	c	d	0.023468633189770917
aj		c	d	e	0.029491207182006644
bj		c	d	e	0.0267055552709433
cj		b	d	e	0.026169694164442
dj		b	c	e	0.02737015799203525
ej		b	c	d	0.0248524807662705
fj		b	c	d	0.018481059285154044
gj		b	c	d	0.019030934849208165
hj		b	c	d	0.0184192864264276
ij		b	c	d	0.02782269037601607
jj		c	d	e	0.03417359226071066
kj		b	c	d	0.03870486126884523
lj		b	c	d	0.03671441001897588
mj		b	c	d	0.03547949722092408
nj		b	c	d	0.03643874119643816
oj		b	c	d	0.03548104517158212
pj		b	c	d	0.039264186163842814
rj		b	c	d	0.04006039083840252
qj		b	c	d	0.040618577404713516
sj		b	c	d	0.03639070988307313
tj		b	c	d	0.03680666344623994
uj		b	c	d	0.03834712109960797
vj		b	c	d	0.0403725862819432
wj		b	c	d	0.03993248547262609
xj		b	c	d	0.03767357177369613
yj		b	c	d	0.03607438259872868
zj		b	c	d	0.037847233160145696
 j		b	c	d	0.07266070957791496
,j		b	c	d	0.07198424648901235
.j		b	c	d	0.07232316005474299
-j		b	c	d	0.03417359226071066
ak		c	d	e	0.02946716959165719
bk		c	d	e	0.026681517680593847
ck		b	d	e	0.026145656574092544
dk		b	c	e	0.0271120011477506
ek		b	c	d	0.02459432392198585
fk		b	c	d	0.01822290244086939
gk		b	c	d	0.01886305811508674
hk		b	c	d	0.018251409692306177
ik		b	c	d	0.02765481364189465
jk		b	c	d	0.03879549963341387
kk		c	d	e	0.033915435416426006
lk		b	c	d	0.036677833524437084
mk		b	c	d	0.035442920726385295
nk		b	c	d	0.03640216470189937
ok		b	c	d	0.03522288832729747
pk		b	c	d	0.03900602931955816
rk		b	c	d	0.03980223399411787
qk		b	c	d	0.040360420560428864
sk		b	c	d	0.03613255303878848
tk		b	c	d	0.036548506601955286
uk		b	c	d	0.03808896425532332
vk		b	c	d	0.04011442943765855
wk		b	c	d	0.039674328628341436
xk		b	c	d	0.03741541492941148
yk		b	c	d	0.03581622575444403
zk		b	c	d	0.037589076315861045
 k		b	c	d	0.0724025527336303
,k		b	c	d	0.0717260896447277
.k		b	c	d	0.07206500321045833
-k		b	c	d	0.033915435416426006
al		c	d	e	0.03219291368000239
bl		c	d	e	0.029407261768939052
cl		b	d	e	0.028871400662437752
dl		b	c	e	0.0277892017641628
el		b	c	d	0.02527152453839805
fl		b	c	d	0.018900103057281587
gl		b	c	d	0.01954025873149894
hl		b	c	d	0.01705404413241243
il		b	c	d	0.026457448082000897
jl		b	c	d	0.03759813407352011
kl		b	c	d	0.03747091921441268
ll		c	d	e	0.0345926360328382
ml		b	c	d	0.03477375650546738
nl		b	c	d	0.03573300048098146
ol		b	c	d	0.03455372410637956
pl		b	c	d	0.03968322993597036
rl		b	c	d	0.040479434610530066
ql		b	c	d	0.04103762117684106
sl		b	c	d	0.03680975365520067
tl		b	c	d	0.03722570721836748
ul		b	c	d	0.038766164871735516
vl		b	c	d	0.04079163005407074
wl		b	c	d	0.04035152924475363
xl		b	c	d	0.038092615545823674
yl		b	c	d	0.03649342637085622
zl		b	c	d	0.03826627693227324
 l		b	c	d	0.07307975335004249
,l		b	c	d	0.0724032902611399
.l		b	c	d	0.07274220382687054
-l		b	c	d	0.0345926360328382
am		c	d	e	0.027683824307310534
bm		c	d	e	0.02489817239624719
cm		b	d	e	0.024362311289745885
dm		b	c	e	0.02433364903417934
em		b	c	d	0.02181597180841459
fm		b	c	d	0.015444550327298122
gm		b	c	d	0.016084706001515472
hm		b	c	d	0.013598491402428962
im		b	c	d	0.024814662643390217
jm		b	c	d	0.03595534863490944
km		b	c	d	0.03582813377580201
lm		b	c	d	0.0343658838649085
mm		c	d	e	0.031137083302854744
nm		b	c	d	0.031069951277564806
om		b	c	d	0.029890674902962898
pm		b	c	d	0.0350201807325537
rm		b	c	d	0.03702388188054661
qm		b	c	d	0.0375820684468576
sm		b	c	d	0.03335420092521721
tm		b	c	d	0.03377015448838402
um		b	c	d	0.03531061214175205
vm		b	c	d	0.03733607732408729
wm		b	c	d	0.036895976514770175
xm		b	c	d	0.03463706281584022
ym		b	c	d	0.03303787364087276
zm		b	c	d	0.03481072420228978
 m		b	c	d	0.06962420062005904
,m		b	c	d	0.06894773753115643
.m		b	c	d	0.06928665109688709
-m		b	c	d	0.031137083302854744
an		c	d	e	0.0315520940547509
bn		c	d	e	0.02876644214368756
cn		b	d	e	0.028230581037186262
dn		b	c	e	0.025275428107429703
en		b	c	d	0.022757750881664953
fn		b	c	d	0.016386329400548485
gn		b	c	d	0.01702648507476584
hn		b	c	d	0.014540270475679328
in		b	c	d	0.02575644171664059
jn		b	c	d	0.03804757216753151
kn		b	c	d	0.03792035730842408
ln		b	c	d	0.03645810739753057
mn		b	c	d	0.032202930834672794
nn		c	d	e	0.032078862376105105
on		b	c	d	0.03122429473213006
pn		b	c	d	0.036353800561720856
rn		b	c	d	0.03796566095379697
qn		b	c	d	0.038915688276024755
sn		b	c	d	0.03429597999846757
tn		b	c	d	0.03471193356163438
un		b	c	d	0.03625239121500242
vn		b	c	d	0.03827785639733765
wn		b	c	d	0.037837755588020536
xn		b	c	d	0.03557884188909058
yn		b	c	d	0.03397965271412313
zn		b	c	d	0.035752503275540144
 n		b	c	d	0.0705659796933094
,n		b	c	d	0.06988951660440679
.n		b	c	d	0.07022843017013744
-n		b	c	d	0.032078862376105105
ao		c	d	e	0.031162723862276583
bo		c	d	e	0.02837707195121324
co		b	d	e	0.027841210844711937
do		b	c	e	0.02447634922056878
eo		b	c	d	0.02195867199480403
fo		b	c	d	0.015587250513687565
go		b	c	d	0.016227406187904917
ho		b	c	d	0.013741191588818404
io		b	c	d	0.024957362829779662
jo		b	c	d	0.037248493280670585
ko		b	c	d	0.03689969807181729
lo		b	c	d	0.035437448160923785
mo		b	c	d	0.03118227159806601
no		b	c	d	0.03138291187012518
oo		c	d	e	0.031279783489244185
po		b	c	d	0.03498294764382615
ro		b	c	d	0.03659480803590226
qo		b	c	d	0.03754483535813005
so		b	c	d	0.03349690111160665
to		b	c	d	0.03391285467477346
uo		b	c	d	0.035453312328141494
vo		b	c	d	0.03747877751047673
wo		b	c	d	0.037038676701159616
xo		b	c	d	0.03477976300222966
yo		b	c	d	0.03318057382726221
zo		b	c	d	0.034953424388679225
 o		b	c	d	0.06976690080644848
,o		b	c	d	0.06909043771754587
.o		b	c	d	0.06942935128327651
-o		b	c	d	0.031279783489244185
ap		c	d	e	0.030399258195483513
bp		c	d	e	0.02761360628442017
cp		b	d	e	0.027077745177918867
dp		b	c	e	0.02699055310886852
ep		b	c	d	0.02447287588310377
fp		b	c	d	0.01810145440198731
gp		b	c	d	0.018741610076204663
hp		b	c	d	0.016255395477118146
ip		b	c	d	0.0274715667180794
jp		b	c	d	0.03976269716897033
kp		b	c	d	0.039413901960117036
lp		b	c	d	0.039298016886553634
mp		b	c	d	0.03504284032369586
np		b	c	d	0.03524348059575502
op		b	c	d	0.033714010539865204
pp		c	d	e	0.03379398737754392
rp		b	c	d	0.04065380492032837
qp		b	c	d	0.04160383224255616
sp		b	c	d	0.03755589799603277
tp		b	c	d	0.0364270585630732
up		b	c	d	0.03796751621644123
vp		b	c	d	0.03999298139877646
wp		b	c	d	0.03955288058945935
xp		b	c	d	0.03729396689052939
yp		b	c	d	0.03569477771556194
zp		b	c	d	0.037467628276978956
 p		b	c	d	0.07228110469474822
,p		b	c	d	0.0716046416058456
.p		b	c	d	0.07194355517157625
-p		b	c	d	0.03379398737754392
ar		c	d	e	0.034199470841203734
br		c	d	e	0.03141381893014039
cr		b	d	e	0.030877957823639092
dr		b	c	e	0.02862516265568814
er		b	c	d	0.02610748542992339
fr		b	c	d	0.019736063948806934
gr		b	c	d	0.020376219623024286
hr		b	c	d	0.017890005023937772
ir		b	c	d	0.02910617626489902
jr		b	c	d	0.04139730671578996
kr		b	c	d	0.04104851150693666
lr		b	c	d	0.04093262643337326
mr		b	c	d	0.03788494634394868
nr		b	c	d	0.037693745860091055
or		b	c	d	0.03616427580420123
pr		b	c	d	0.04149220979258829
rr		c	d	e	0.035428596924363544
qr		b	c	d	0.04091968493216255
sr		b	c	d	0.03754150729655248
tr		b	c	d	0.036412667863592915
ur		b	c	d	0.03988004161825739
vr		b	c	d	0.04162759094559609
wr		b	c	d	0.041187490136278974
xr		b	c	d	0.03892857643734902
yr		b	c	d	0.037329387262381566
zr		b	c	d	0.03910223782379858
 r		b	c	d	0.07391571424156784
,r		b	c	d	0.07323925115266523
.r		b	c	d	0.07357816471839587
-r		b	c	d	0.035428596924363544
aq		c	d	e	0.030048671939209053
bq		c	d	e	0.02726302002814571
cq		b	d	e	0.026727158921644407
dq		b	c	e	0.02786909293575386
eq		b	c	d	0.02535141570998911
fq		b	c	d	0.018979994228872657
gq		b	c	d	0.01962014990309001
hq		b	c	d	0.017133935304003495
iq		b	c	d	0.028350106544964747
jq		b	c	d	0.04064123699585568
kq		b	c	d	0.040292441787002385
lq		b	c	d	0.040176556713438984
mq		b	c	d	0.03712887662401441
nq		b	c	d	0.03732951689607357
oq		b	c	d	0.03580004684018375
pq		b	c	d	0.04112798082857081
rq		b	c	d	0.03960542864591728
qq		c	d	e	0.034672527204429274
sq		b	c	d	0.03650752172162168
tq		b	c	d	0.03537868228866212
uq		b	c	d	0.03884605604332659
vq		b	c	d	0.04087152122566182
wq		b	c	d	0.040431420416344704
xq		b	c	d	0.03817250671741475
yq		b	c	d	0.036573317542447296
zq		b	c	d	0.03834616810386431
 q		b	c	d	0.07315964452163357
,q		b	c	d	0.07248318143273097
.q		b	c	d	0.07282209499846161
-q		b	c	d	0.034672527204429274
as		c	d	e	0.0310169263136301
bs		c	d	e	0.02823127440256676
cs		b	d	e	0.027695413296065455
ds		b	c	e	0.0250914392472117
es		b	c	d	0.02257376202144695
fs		b	c	d	0.016202340540330495
gs		b	c	d	0.016842496214547847
hs		b	c	d	0.014356281615461337
is		b	c	d	0.02557245285642258
js		b	c	d	0.03786358330731352
ks		b	c	d	0.037514788098460226
ls		b	c	d	0.037398903024896825
ms		b	c	d	0.03435122293547224
ns		b	c	d	0.03416002245161461
os		b	c	d	0.03320232642675857
ps		b	c	d	0.038530260415145644
rs		b	c	d	0.03767746484340544
qs		b	c	d	0.03795773555471991
ss		c	d	e	0.0318948735158871
ts		b	c	d	0.033093091025950094
us		b	c	d	0.03656046478061456
vs		b	c	d	0.03830801410795326
ws		b	c	d	0.03765376672780253
xs		b	c	d	0.035394853028872575
ys		b	c	d	0.033795663853905124
zs		b	c	d	0.03556851441532214
 s		b	c	d	0.07038199083309139
,s		b	c	d	0.06970552774418878
.s		b	c	d	0.07004444130991944
-s		b	c	d	0.0318948735158871
at		c	d	e	0.03386856201557571
bt		c	d	e	0.03108291010451237
ct		b	d	e	0.030547048998011066
dt		b	c	e	0.026187180544643304
et		b	c	d	0.023669503318878553
ft		b	c	d	0.0172980818377621
gt		b	c	d	0.01793823751197945
ht		b	c	d	0.01545202291289294
it		b	c	d	0.026668194153854186
jt		b	c	d	0.038959324604745126
kt		b	c	d	0.03861052939589183
lt		b	c	d	0.03849464432232843
mt		b	c	d	0.035446964232903846
nt		b	c	d	0.035255763749046216
ot		b	c	d	0.034298067724190175
pt		b	c	d	0.03808120871645087
rt		b	c	d	0.03722841314471067
qt		b	c	d	0.03750868385602514
st		b	c	d	0.03377287876021489
tt		c	d	e	0.032990614813318705
ut		b	c	d	0.03519231140484136
vt		b	c	d	0.03693986073218006
wt		b	c	d	0.03628561335202933
xt		b	c	d	0.03649059432630418
yt		b	c	d	0.03489140515133673
zt		b	c	d	0.036664255712753745
 t		b	c	d	0.071477732130523
,t		b	c	d	0.0708012690416204
.t		b	c	d	0.07114018260735104
-t		b	c	d	0.032990614813318705
au		c	d	e	0.030131708368256353
bu		c	d	e	0.02734605645719301
cu		b	d	e	0.026810195350691703
du		b	c	e	0.026254764773770957
eu		b	c	d	0.023737087548006207
fu		b	c	d	0.017365666066889746
gu		b	c	d	0.018005821741107098
hu		b	c	d	0.015519607142020586
iu		b	c	d	0.026735778382981835
ju		b	c	d	0.039026908833872775
ku		b	c	d	0.03867811362501948
lu		b	c	d	0.03856222855145608
mu		b	c	d	0.035514548462031496
nu		b	c	d	0.03532334797817387
ou		b	c	d	0.034365651953317825
pu		b	c	d	0.03814879294557852
ru		b	c	d	0.039222913475134756
qu		b	c	d	0.03950318418644923
su		b	c	d	0.03576737909063897
tu		b	c	d	0.03371943798060097
uu		c	d	e	0.03305819904244636
vu		b	c	d	0.03931572287716271
wu		b	c	d	0.03866147549701198
xu		b	c	d	0.03886645647128683
yu		b	c	d	0.034958989380464385
zu		b	c	d	0.0367318399418814
 u		b	c	d	0.07154531635965065
,u		b	c	d	0.07086885327074804
.u		b	c	d	0.0712077668364787
-u		b	c	d	0.03305819904244636
av		c	d	e	0.03037100664882045
bv		c	d	e	0.02758535473775711
cv		b	d	e	0.02704949363125581
dv		b	c	e	0.02778171895097866
ev		b	c	d	0.02526404172521391
fv		b	c	d	0.01889262024409745
gv		b	c	d	0.0195327759183148
hv		b	c	d	0.01704656131922829
iv		b	c	d	0.028262732560189546
jv		b	c	d	0.04055386301108048
kv		b	c	d	0.040205067802227185
lv		b	c	d	0.04008918272866378
mv		b	c	d	0.03704150263923921
nv		b	c	d	0.03685030215538158
ov		b	c	d	0.035892606130525535
pv		b	c	d	0.03967574712278622
rv		b	c	d	0.04047195179734593
qv		b	c	d	0.04103013836365693
sv		b	c	d	0.037016417412850146
tv		b	c	d	0.03496847630281215
uv		b	c	d	0.038817211872035184
vv		c	d	e	0.034585153219654066
wv		b	c	d	0.03970272626408556
xv		b	c	d	0.039907707238360415
yv		b	c	d	0.036000240147537964
zv		b	c	d	0.038258794119089105
 v		b	c	d	0.07307227053685836
,v		b	c	d	0.07239580744795576
.v		b	c	d	0.0727347210136864
-v		b	c	d	0.034585153219654066
aw		c	d	e	0.030823989290388893
bw		c	d	e	0.02803833737932555
cw		b	d	e	0.02750247627282425
dw		b	c	e	0.0275908736442253
ew		b	c	d	0.02507319641846055
fw		b	c	d	0.01870177493734409
gw		b	c	d	0.01934193061156144
hw		b	c	d	0.01685571601247493
iw		b	c	d	0.028071887253436185
jw		b	c	d	0.040363017704327125
kw		b	c	d	0.04001422249547383
lw		b	c	d	0.03989833742191043
mw		b	c	d	0.03685065733248585
nw		b	c	d	0.03665945684862822
ow		b	c	d	0.03570176082377218
pw		b	c	d	0.03948490181603287
rw		b	c	d	0.04028110649059258
qw		b	c	d	0.04083929305690358
sw		b	c	d	0.03661142553526318
tw		b	c	d	0.03456348442522518
uw		b	c	d	0.038412219994448216
vw		b	c	d	0.03995198176664932
ww		c	d	e	0.03439430791290071
xw		b	c	d	0.03932721548392339
yw		b	c	d	0.03541974839310094
zw		b	c	d	0.03767830236465208
 w		b	c	d	0.072881425230105
,w		b	c	d	0.0722049621412024
.w		b	c	d	0.07254387570693305
-w		b	c	d	0.03439430791290071
ax		c	d	e	0.02710366630819166
bx		c	d	e	0.02431801439712832
cx		b	d	e	0.023782153290627016
dx		b	c	e	0.02492408730473647
ex		b	c	d	0.02240641007897172
fx		b	c	d	0.016034988597855262
gx		b	c	d	0.016675144272072614
hx		b	c	d	0.014188929672986104
ix		b	c	d	0.025405100913947355
jx		b	c	d	0.037696231364838295
kx		b	c	d	0.037347436155985
lx		b	c	d	0.0372315510824216
mx		b	c	d	0.03418387099299702
nx		b	c	d	0.03399267050913939
ox		b	c	d	0.033034974484283344
px		b	c	d	0.03681811547654404
rx		b	c	d	0.03761432015110375
qx		b	c	d	0.03817250671741475
sx		b	c	d	0.03394463919577435
tx		b	c	d	0.034360592758941155
ux		b	c	d	0.03820932832816419
vx		b	c	d	0.0397490901003653
wx		b	c	d	0.03891934284336452
xx		c	d	e	0.031727521573411875
yx		b	c	d	0.0320557094170836
zx		b	c	d	0.03431426338863474
 x		b	c	d	0.06951738625408765
,x		b	c	d	0.06953817580171356
